Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,10,95,120,False,2022-11-13 23:01:56+00:00,/app/media/2022/11/13/caja-10-20-01-56..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 23:01:56.605156+00:00,2022-11-14 02:02:10.290278+00:00,1,2022-11-13 23:02:10.146000+00:00,2022-11-13 23:01:58.387259+00:00,125097030,
,0,95,0,False,2022-11-13 23:03:36+00:00,/app/media/2022/11/13/caja-0-20-03-36..jpg,True,0,Sin Control,,simulacion,2022-11-13 23:03:36.662807+00:00,2022-11-14 02:04:07.553666+00:00,1,2022-11-13 23:03:50.180000+00:00,2022-11-13 23:03:38.453505+00:00,125097030,
,4,95,122,False,2022-11-13 23:11:26+00:00,/app/media/2022/11/13/caja-4-20-11-26..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 23:11:26.253475+00:00,2022-11-14 13:52:48.097746+00:00,1,2022-11-13 23:11:39.835000+00:00,2022-11-13 23:11:27.816480+00:00,125097030,
,12,95,147,False,2022-11-13 23:12:03+00:00,/app/media/2022/11/13/caja-12-20-12-03..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 23:12:03.655819+00:00,2022-11-14 02:12:16.738880+00:00,1,2022-11-13 23:12:17.168000+00:00,2022-11-13 23:12:03.772492+00:00,125097030,
,0,95,0,False,2022-11-13 23:12:36+00:00,/app/media/2022/11/13/caja-0-20-12-36..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 23:12:36.059173+00:00,2022-11-14 02:14:07.615223+00:00,1,2022-11-13 23:12:49.635000+00:00,2022-11-13 23:12:36.252901+00:00,125097030,
,11,95,147,False,2022-11-13 23:21:03+00:00,/app/media/2022/11/13/caja-11-20-21-03..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 23:21:03.984624+00:00,2022-11-14 02:22:36.078021+00:00,1,2022-11-13 23:21:17.561000+00:00,2022-11-13 23:21:05.705015+00:00,125097030,
,4,95,125,False,2022-11-13 23:25:35+00:00,/app/media/2022/11/13/caja-4-20-25-35..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 23:25:35.065343+00:00,2022-11-14 02:25:47.770362+00:00,1,2022-11-13 23:25:48.615000+00:00,2022-11-13 23:25:36.689081+00:00,125097030,
,12,95,150,False,2022-11-13 23:26:14+00:00,/app/media/2022/11/13/caja-12-20-26-14..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 23:26:14.866673+00:00,2022-11-14 02:26:24.476342+00:00,1,2022-11-13 23:26:28.435000+00:00,2022-11-13 23:26:14.999839+00:00,125097030,
,0,95,0,False,2022-11-13 23:29:53+00:00,/app/media/2022/11/13/caja-0-20-29-53..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 23:29:53.601190+00:00,2022-11-14 02:30:36.782282+00:00,1,2022-11-13 23:30:07.170000+00:00,2022-11-13 23:29:55.331907+00:00,125097030,
,6,95,95,False,2022-11-13 23:33:52+00:00,/app/media/2022/11/13/caja-6-20-33-52..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 23:33:52.763938+00:00,2022-11-14 02:34:04.991290+00:00,1,2022-11-13 23:34:06.380000+00:00,2022-11-13 23:33:54.598905+00:00,125097030,
,3,95,18,False,2022-11-13 23:34:46+00:00,/app/media/2022/11/13/caja-3-20-34-46..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 23:34:47.039206+00:00,2022-11-14 02:34:59.809069+00:00,1,2022-11-13 23:35:00.653000+00:00,2022-11-13 23:34:47.234783+00:00,125097030,
,12,95,155,False,2022-11-13 23:49:19+00:00,/app/media/2022/11/13/caja-12-20-49-19..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 23:49:19.534280+00:00,2022-11-14 02:51:20.418729+00:00,1,2022-11-13 23:49:33.112000+00:00,2022-11-13 23:49:21.137309+00:00,125097030,
